close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
981.25,2024-03-01 11:54:00,NFO,28-MAR-2024,982.35,981.25,981.85,61899150,Futures,TATMOT,72675
981.65,2024-03-01 11:55:00,NFO,28-MAR-2024,981.65,981.0,981.25,61899150,Futures,TATMOT,62700
980.95,2024-03-01 11:56:00,NFO,28-MAR-2024,981.75,980.7,981.65,61899150,Futures,TATMOT,82650
981.25,2024-03-01 11:57:00,NFO,28-MAR-2024,981.5,980.7,980.95,61913400,Futures,TATMOT,82650
980.4,2024-03-01 11:58:00,NFO,28-MAR-2024,981.25,980.4,981.25,61913400,Futures,TATMOT,74100
980.15,2024-03-01 11:59:00,NFO,28-MAR-2024,980.65,979.75,980.4,61913400,Futures,TATMOT,119700
981.0,2024-03-01 12:00:00,NFO,28-MAR-2024,981.6,980.1,980.15,61897725,Futures,TATMOT,115425
981.95,2024-03-01 12:01:00,NFO,28-MAR-2024,982.4,981.0,981.0,61897725,Futures,TATMOT,91200
980.95,2024-03-01 12:02:00,NFO,28-MAR-2024,982.8,980.95,981.95,61897725,Futures,TATMOT,193800
980.6,2024-03-01 12:03:00,NFO,28-MAR-2024,981.4,980.35,980.95,61867800,Futures,TATMOT,57000
980.05,2024-03-01 12:04:00,NFO,28-MAR-2024,980.6,979.05,980.6,61867800,Futures,TATMOT,105450
979.3,2024-03-01 12:05:00,NFO,28-MAR-2024,980.05,979.3,980.05,61867800,Futures,TATMOT,52725
979.4,2024-03-01 12:06:00,NFO,28-MAR-2024,980.0,979.2,979.3,61873500,Futures,TATMOT,58425
979.1,2024-03-01 12:07:00,NFO,28-MAR-2024,979.4,978.55,979.4,61873500,Futures,TATMOT,123975
980.05,2024-03-01 12:08:00,NFO,28-MAR-2024,980.05,979.0,979.1,61873500,Futures,TATMOT,29925
979.8,2024-03-01 12:09:00,NFO,28-MAR-2024,979.95,979.6,979.65,61870650,Futures,TATMOT,24225
980.0,2024-03-01 12:10:00,NFO,28-MAR-2024,980.1,979.4,979.8,61870650,Futures,TATMOT,38475
979.9,2024-03-01 12:11:00,NFO,28-MAR-2024,980.15,979.75,980.0,61870650,Futures,TATMOT,29925
979.2,2024-03-01 12:12:00,NFO,28-MAR-2024,980.0,979.2,979.9,61883475,Futures,TATMOT,32775
980.15,2024-03-01 12:13:00,NFO,28-MAR-2024,980.15,979.6,979.65,61883475,Futures,TATMOT,35625
979.75,2024-03-01 12:14:00,NFO,28-MAR-2024,980.45,979.75,980.15,61883475,Futures,TATMOT,45600
979.55,2024-03-01 12:15:00,NFO,28-MAR-2024,979.9,979.2,979.75,61883475,Futures,TATMOT,21375
979.85,2024-03-01 12:16:00,NFO,28-MAR-2024,979.85,979.15,979.55,61884900,Futures,TATMOT,27075
979.25,2024-03-01 12:17:00,NFO,28-MAR-2024,979.85,979.25,979.85,61884900,Futures,TATMOT,14250
978.85,2024-03-01 12:18:00,NFO,28-MAR-2024,979.35,978.6,979.25,61884900,Futures,TATMOT,34200
979.0,2024-03-01 12:19:00,NFO,28-MAR-2024,979.1,978.55,978.85,61899150,Futures,TATMOT,42750
978.95,2024-03-01 12:20:00,NFO,28-MAR-2024,979.4,978.8,979.0,61899150,Futures,TATMOT,25650
978.95,2024-03-01 12:21:00,NFO,28-MAR-2024,979.45,978.95,978.95,61897725,Futures,TATMOT,19950
979.85,2024-03-01 12:22:00,NFO,28-MAR-2024,979.85,978.95,978.95,61897725,Futures,TATMOT,31350
979.5,2024-03-01 12:23:00,NFO,28-MAR-2024,979.95,979.35,979.85,61897725,Futures,TATMOT,31350
979.4,2024-03-01 12:24:00,NFO,28-MAR-2024,979.6,978.9,979.5,61880625,Futures,TATMOT,45600
979.5,2024-03-01 12:25:00,NFO,28-MAR-2024,979.5,978.95,979.4,61880625,Futures,TATMOT,35625
979.05,2024-03-01 12:26:00,NFO,28-MAR-2024,979.5,978.8,979.5,61880625,Futures,TATMOT,24225
979.6,2024-03-01 12:27:00,NFO,28-MAR-2024,979.6,978.8,979.05,61879200,Futures,TATMOT,21375
979.4,2024-03-01 12:28:00,NFO,28-MAR-2024,979.7,979.1,979.6,61879200,Futures,TATMOT,12825
979.2,2024-03-01 12:29:00,NFO,28-MAR-2024,979.4,978.8,979.4,61879200,Futures,TATMOT,27075
980.45,2024-03-01 12:30:00,NFO,28-MAR-2024,980.5,979.05,979.2,61884900,Futures,TATMOT,48450
979.6,2024-03-01 12:31:00,NFO,28-MAR-2024,980.55,979.55,980.45,61884900,Futures,TATMOT,28500
979.9,2024-03-01 12:32:00,NFO,28-MAR-2024,980.5,979.6,979.6,61884900,Futures,TATMOT,19950
979.65,2024-03-01 12:33:00,NFO,28-MAR-2024,980.25,979.5,979.9,61887750,Futures,TATMOT,27075
980.05,2024-03-01 12:34:00,NFO,28-MAR-2024,980.05,979.6,979.65,61887750,Futures,TATMOT,17100
979.45,2024-03-01 12:35:00,NFO,28-MAR-2024,980.35,979.45,980.05,61887750,Futures,TATMOT,24225
979.4,2024-03-01 12:36:00,NFO,28-MAR-2024,979.7,979.15,979.45,61897725,Futures,TATMOT,28500
